2.8221,0,2.4523,0,2.1111,0,2.9105,0,1.6483,0,0.8821,0,1.6153,0,0.68567,0,0.59718,0,-0.81809,0,-0.80137,0,-0.70056,0,-0.86289,0,-1.3199,0,-1.799,0,-2.2136,0,-1.1451,0,-1.8731,0,-2.7783,0,2.7209,0,2.6886,0,2.6392,0,2.4989,0,2.9072,0,2.7132,0
-1.3077,0,-2.4325,0,-2.2644,0,-2.5149,0,-2.8854,0,-3.0602,0,2.5058,0,2.0349,0,1.0991,0,1.5145,0,0.87956,0,1.0763,0,-0.008042,0,0.10189,0,-0.74804,0,-0.77861,0,-1.4337,0,-1.7329,0,-2.2213,0,-1.971,0,-2.6614,0,2.3915,0,2.7192,0,2.6402,0,2.0368,0
-2.006,0,-1.5124,0,0.026657,0,1.4329,0,2.3796,0,-2.5805,0,-1.6999,0,-0.17867,0,1.3156,0,-2.8165,0,-2.3116,0,-0.22482,0,1.3439,0,1.5383,0,-2.7511,0,-1.4867,0,0.19837,0,0.80875,0,2.5389,0,-2.0667,0,-1.1032,0,-0.11854,0,1.7411,0,2.6636,0,-2.2298,0
