0.58857,-0.063761,-0.81631,0.53199,0.31917,-0.93433,0.24485,0.56378,-0.59859,-0.74389,0.74757,0.024083,-0.89431,0.13869,0.51263,-1.0269,0.1088,0.83938,-0.27299,-1.235,1.1049,0.59916,-1.1254,0.26302,0.71671,-0.6514,-0.48458,0.91894,-0.56143,-1.0669,0.76429,0.78527,-0.62539,-0.078445,0.65699,-0.63702,-0.33707,1.1459,-0.17547,-0.99284,0.86675,0.59139,-1.1523,-0.3126,0.91185,-0.48116,-0.47019,0.51176,0.30967,-0.41196,0.86065,-0.43868,0.013131,1.019,-0.84079,-1.0654,0.71818,0.19091,-1.1642,0.13406,1.1877,-0.49283,-0.33765,0.64687,-0.18313,-1.3865,0.73638,0.24308,-0.76353,0.040887,0.64775,-0.41823,-0.69727,0.96258,-0.45026,-0.96984,0.74739,0.7429,-0.96293,-0.33228,0.85667,-0.13536,-0.26965,0.47233,0.11739,-0.85485,0.52238,0.64276,-0.51703,-0.49231,0.77408,-0.0043774,-0.57186,0.84615,0.43301,-1.157,0.24349,1.1753,-0.70138,-0.45132,-0.60962,-0.89692,0.54398,0.49411,-0.93105,-0.056774,0.95419,-0.58305,0.17104,0.8793,-0.30877,-0.92786,0.69776,0.86631,-0.9473,0.11409,0.47951,-0.23823,-0.64984,0.72968,-0.34722,-0.81951,0.67641,0.8526,-1.0534,-0.62256,0.96419,0.060492,-0.82332,0.70494,0.30051,-0.89503,0.18626,1.01,-0.65506,-0.52066,1.1092,-0.14032,-0.46133,0.44111,0.38417,-0.88436,-0.33882,0.83282,-0.79969,-0.36514,1.2061,0.073264,-1.1367,0.18736,-0.72904,-0.34387,0.91085,-0.6066,-0.23371,0.74481,-0.4025,-1.0118,0.47192,1.1292,-1.1298,-0.43804,1.5597,-0.38836,-0.51783,0.99591,0.51052,-0.66532,0.10731,0.8445,-0.87126,-0.88157,0.89451,-0.054204,-0.58204,0.45956,0.34847,-0.80304,0.28632,0.88792,-1.0731,-0.61616,0.84711,0.32438,-1.0775,0.042699,0.24428,-0.95848,0.042716,0.7932,-0.41109,-0.93715,0.85803,0.36185,-1.2312,0.11459,0.96752,-1.2626,-0.1903,0.81847
1.0387,-0.19287,-0.52303,0.83499,-0.76993,-0.53604,0.369,-0.87185,0.4154,1.1588,-1.0743,0.35838,0.21261,-0.62544,0.56638,0.65659,-1.1966,0.42822,-0.017331,-1.1742,0.78122,0.71298,-0.13642,0.94098,-0.24881,-0.64914,0.40323,-0.3706,-0.051703,1.0105,-1.1343,-0.57704,0.66108,-0.69664,0.38392,0.76582,-0.7937,-0.19292,0.2422,-1.0986,1.0845,0.54592,-0.91282,0.14033,-0.12666,-0.80346,1.0859,0.10793,-0.42851,0.99142,0.46865,-0.85368,0.82994,0.67977,-0.96644,0.20368,-0.60147,-1.1461,1.343,0.017353,-0.55729,0.87518,-0.63291,-0.45227,0.99463,-0.4416,0.083402,1.2206,-1.1078,-0.16713,0.46433,-0.5184,0.50401,0.81922,-0.61022,0.089061,-0.083678,-1.2641,1.0248,0.45,-0.6182,0.83877,-0.44142,-0.93173,0.72539,-0.18733,-0.31668,0.85262,-0.79476,-0.7874,0.47164,-0.64641,0.28255,0.88382,-1.1248,-0.077253,0.38513,-0.87667,0.74512,0.8053
1.2601,0.14852,0.97888,0.46406,0.62091,0.49373,0.87431,0.80108,-0.036058,0.6464,0.023428,0.70764,-0.29403,0.94445,-0.43993,0.96085,-0.65993,1.1686,-1.0627,0.22874,-0.95558,0.13029,-0.96771,-0.21613,-0.69623,-0.88127,-0.41801,-0.79012,-0.17567,-1.2424,-0.3194,-0.76465,0.17057,-1.1303,0.17039,-0.83004,0.42747,-0.7995,0.83779,-0.38777,1.2631,-0.30788,0.78309,0.21374,0.94996,0.54601,0.66608,0.99668,0.73001,0.77546,0.71127,-0.59367,0.94828,-0.027409,0.97031,0.71579,0.91981,0.43447,0.78393,1.0429,0.20069,0.96231,-0.42478,1.2538,-0.54433,0.45374,-0.85614,0.67369,-0.31442,0.23643,-1.0574,0.84654,-0.79197,0.11423,-0.93016,-0.050286,-0.55546,-0.82075,-0.69514,-0.8911,-0.56919,-0.97246,-0.28674,-0.71913,0.4058,-0.96371,0.52133,-0.62273,0.72327,-1.0065,1.2031,-0.38874,1.0152,-0.20432,0.95993,-0.077751,1.1365,0.63018,0.43314,0.79733
